item,nome,fase,tipo,lda,dn,metragem,nfases,codinome
2003,R1QZJF,5,1,820.0,8.5,57.0,5,1657
2004,L90813,1,1,797.0,26.0,413.0,3,1451
2005,L90813,2,1,797.0,12.25,1330.0,3,1451
2006,L90813,3,1,797.0,8.5,703.0,3,1451
2007,PS6EW2,1,1,868.0,26.0,416.0,3,1622
2008,PS6EW2,2,1,868.0,14.75,1231.0,3,1622
2009,PS6EW2,3,1,868.0,8.5,700.0,3,1622
2010,2ZTP23,1,1,760.0,26.0,326.0,3,305
2011,2ZTP23,2,1,760.0,14.75,918.0,3,305
2012,2ZTP23,3,1,760.0,12.25,1140.0,3,305
2013,CPSC4P,1,1,680.0,26.0,354.0,3,1077
2014,CPSC4P,2,1,680.0,14.75,1227.0,3,1077
2015,CPSC4P,3,1,680.0,8.5,862.0,3,1077
2016,X9P491,1,1,813.0,26.0,388.0,5,1905
2017,X9P491,2,1,813.0,14.75,1061.0,5,1905
2018,X9P491,3,1,813.0,8.5,580.0,5,1905
2019,X9P491,4,1,813.0,8.46875,54.0,5,1905
2020,X9P491,5,1,813.0,8.5,83.0,5,1905
2025,Z2LPB8,1,1,882.0,26.0,350.0,7,1972
2026,Z2LPB8,2,1,882.0,14.75,1116.0,7,1972
2027,Z2LPB8,3,1,882.0,8.5,485.0,7,1972
2028,Z2LPB8,4,1,882.0,8.46875,18.0,7,1972
2029,Z2LPB8,5,1,882.0,8.5,9.0,7,1972
2030,Z2LPB8,6,1,882.0,8.46875,9.0,7,1972
2031,Z2LPB8,7,1,882.0,8.5,177.0,7,1972
2032,FQ7EDT,1,1,1015.0,26.0,339.0,3,1211
2033,FQ7EDT,2,1,1015.0,14.75,1002.0,3,1211
2034,FQ7EDT,3,1,1015.0,8.5,785.0,3,1211
2035,L0RE2U,1,1,1027.0,36.0,18.0,5,1437
2036,L0RE2U,2,1,1027.0,26.0,823.0,5,1437
2037,L0RE2U,3,1,1027.0,16.0,1819.0,5,1437
2038,L0RE2U,4,1,1027.0,12.25,647.0,5,1437
2039,L0RE2U,5,1,1027.0,8.5,154.0,5,1437
2040,HUI4PV,1,1,750.0,26.0,434.0,3,1296
2041,HUI4PV,2,1,750.0,14.75,1131.0,3,1296
2042,HUI4PV,3,1,750.0,8.5,1050.0,3,1296
2043,2J38UK,1,1,1046.0,26.0,357.0,8,275
2044,2J38UK,2,1,1046.0,14.75,1015.0,8,275
2045,2J38UK,3,1,1046.0,8.5,110.0,8,275
2046,2J38UK,4,1,1046.0,8.46875,5.0,8,275
2047,2J38UK,5,1,1046.0,8.5,10.0,8,275
2048,2J38UK,6,1,1046.0,8.46875,9.0,8,275
2049,2J38UK,7,1,1046.0,8.5,154.0,8,275
2050,2J38UK,8,1,1046.0,8.46875,19.0,8,275
2057,217985,1,1,543.0,26.0,36.0,3,214
2058,217985,2,1,543.0,17.5,1202.0,3,214
2059,217985,3,1,543.0,12.25,1431.0,3,214
2060,65K129,1,1,539.0,30.0,35.0,3,613
2061,65K129,2,1,539.0,17.5,1128.0,3,613
2062,65K129,3,1,539.0,12.25,1803.0,3,613
2067,6YI251,1,1,1497.0,26.0,46.0,3,674
2068,6YI251,2,1,1497.0,17.5,801.0,3,674
2069,6YI251,3,1,1497.0,12.25,1013.0,3,674
2070,144724,1,1,182.0,26.0,350.0,6,124
2071,144724,2,1,182.0,17.5,1250.0,6,124
2072,144724,3,1,182.0,12.25,760.0,6,124
2073,144724,4,1,182.0,8.5,118.0,6,124
2074,144724,5,1,182.0,8.46875,33.0,6,124
2075,144724,6,1,182.0,8.5,513.0,6,124
2076,9E627P,1,1,153.0,26.0,294.0,4,938
2077,9E627P,2,1,153.0,17.5,1428.0,4,938
2078,9E627P,3,1,153.0,12.25,2430.0,4,938
2079,9E627P,4,1,153.0,8.5,915.0,4,938
2084,30M1ND,1,1,80.0,26.0,70.0,3,313
2085,30M1ND,2,1,80.0,17.5,1512.0,3,313
2086,30M1ND,3,1,80.0,12.25,1587.0,3,313
2087,HG36DZ,1,1,85.0,36.0,56.0,1,1288
2088,8SY061,1,1,86.0,36.0,62.0,4,860
2089,8SY061,2,1,86.0,26.0,135.0,4,860
2090,8SY061,3,1,86.0,17.5,1437.0,4,860
2091,8SY061,4,1,86.0,12.25,1400.0,4,860
2092,4CME67,1,1,97.0,36.0,63.0,4,464
2093,4CME67,2,1,97.0,26.0,132.0,4,464
2094,4CME67,3,1,97.0,17.5,735.0,4,464
2095,4CME67,4,1,97.0,12.25,2218.0,4,464
2096,NI70UL,1,1,875.0,26.0,459.0,3,1524
2097,NI70UL,2,1,875.0,12.25,1136.0,3,1524
2098,NI70UL,3,1,875.0,8.5,631.0,3,1524
2099,6W0H4Y,1,1,1099.0,26.0,328.0,5,670
2100,6W0H4Y,2,1,1099.0,16.0,774.0,5,670
2101,6W0H4Y,3,1,1099.0,12.25,551.0,5,670
2102,6W0H4Y,4,1,1099.0,8.46875,119.0,5,670
2103,6W0H4Y,5,1,1099.0,12.25,462.0,5,670
2104,2193Y2,1,1,1037.0,36.0,61.0,4,215
2105,2193Y2,2,1,1037.0,17.5,784.0,4,215
2106,2193Y2,3,1,1037.0,12.25,1750.0,4,215
2107,2193Y2,4,1,1037.0,8.5,0.0,4,215
2108,P880K1,1,1,1017.0,36.0,63.0,3,1603
2109,P880K1,2,1,1017.0,17.5,851.0,3,1603
2110,P880K1,3,1,1017.0,12.25,1741.0,3,1603
2111,816J42,1,1,1028.0,26.0,332.0,6,782
2112,816J42,2,1,1028.0,16.0,1010.0,6,782
2113,816J42,3,1,1028.0,12.25,557.0,6,782
2114,816J42,4,1,1028.0,8.46875,9.0,6,782
2115,816J42,5,1,1028.0,12.25,234.0,6,782
2116,816J42,6,1,1028.0,8.5,665.0,6,782
2117,L0Q784,1,1,194.0,26.0,280.0,4,1436
2118,L0Q784,2,1,194.0,17.5,1400.0,4,1436
2119,L0Q784,3,1,194.0,12.25,2450.0,4,1436
2120,L0Q784,4,1,194.0,8.5,1030.0,4,1436
2121,XA4675,1,1,196.0,26.0,277.0,8,1906
2122,XA4675,2,1,196.0,17.5,1397.0,8,1906
2123,XA4675,3,1,196.0,12.25,2612.0,8,1906
2124,XA4675,4,1,196.0,8.5,790.0,8,1906
2125,XA4675,5,1,196.0,8.46875,9.0,8,1906
2126,XA4675,6,1,196.0,8.5,135.0,8,1906
2127,XA4675,7,1,196.0,8.46875,18.0,8,1906
2128,XA4675,8,1,196.0,8.5,642.0,8,1906
2129,3B40ED,1,1,146.0,26.0,328.0,4,354
2130,3B40ED,2,1,146.0,17.5,1406.0,4,354
2131,3B40ED,3,1,146.0,12.25,2494.0,4,354
2132,3B40ED,4,1,146.0,8.5,951.0,4,354
2133,138654,1,1,146.0,26.0,339.0,4,121
2134,138654,2,1,146.0,17.5,1547.0,4,121
2135,138654,3,1,146.0,12.25,2291.0,4,121
2136,138654,4,1,146.0,8.5,651.0,4,121
2137,8RF8AZ,1,1,148.0,26.0,324.0,4,854
2138,8RF8AZ,2,1,148.0,17.5,1559.0,4,854
2139,8RF8AZ,3,1,148.0,12.25,2285.0,4,854
2140,8RF8AZ,4,1,148.0,8.5,914.0,4,854
2141,M672XR,1,1,111.0,26.0,206.0,3,1480
2142,M672XR,2,1,111.0,17.5,936.0,3,1480
2143,M672XR,3,1,111.0,12.25,949.0,3,1480
2144,26XLEQ,1,1,127.0,36.0,60.0,3,237
2145,26XLEQ,2,1,127.0,17.5,954.0,3,237
2146,26XLEQ,3,1,127.0,12.25,1603.0,3,237
2147,800P45,1,1,110.0,26.0,63.0,3,776
2148,800P45,2,1,110.0,17.5,1009.0,3,776
2149,800P45,3,1,110.0,12.25,1061.0,3,776
2150,3XB9K2,1,1,116.0,36.0,62.0,1,394
2151,Q86TPA,1,1,115.0,36.0,52.0,3,1632
2152,Q86TPA,2,1,115.0,17.5,1016.0,3,1632
2153,Q86TPA,3,1,115.0,12.25,1016.0,3,1632
2154,2GO2J3,1,1,101.0,36.0,62.0,4,270
2155,2GO2J3,2,1,101.0,26.0,138.0,4,270
2156,2GO2J3,3,1,101.0,17.5,887.0,4,270
2157,2GO2J3,4,1,101.0,12.25,1067.0,4,270
2158,93180V,1,1,96.0,36.0,64.0,8,895
2159,93180V,2,1,96.0,26.0,125.0,8,895
2160,93180V,3,1,96.0,17.5,1155.0,8,895
2161,93180V,4,1,96.0,12.25,828.0,8,895
2162,93180V,5,1,96.0,8.5,494.0,8,895
2163,93180V,6,1,96.0,6.125,117.0,8,895
2164,93180V,7,1,96.0,8.5,0.0,8,895
2165,93180V,8,1,96.0,6.125,64.0,8,895
2166,MXAFE3,1,1,833.0,26.0,334.0,8,1497
2167,MXAFE3,2,1,833.0,16.0,1250.0,8,1497
2168,MXAFE3,3,1,833.0,12.25,599.0,8,1497
2169,MXAFE3,4,1,833.0,8.46875,11.0,8,1497
2170,MXAFE3,5,1,833.0,12.25,24.0,8,1497
2171,MXAFE3,6,1,833.0,8.46875,22.0,8,1497
2172,MXAFE3,7,1,833.0,12.25,128.0,8,1497
2173,MXAFE3,8,1,833.0,8.5,407.0,8,1497
2174,9HOQTY,1,1,1272.0,17.5,913.0,4,943
2175,9HOQTY,2,1,1272.0,12.25,1145.0,4,943
2176,9HOQTY,3,1,1272.0,8.5,54.0,4,943
2177,9HOQTY,4,1,1272.0,12.25,31.0,4,943
2178,DF9641,1,1,1015.0,26.0,343.0,6,1108
2179,DF9641,2,1,1015.0,16.0,997.0,6,1108
2180,DF9641,3,1,1015.0,12.25,859.0,6,1108
2181,DF9641,4,1,1015.0,8.46875,29.0,6,1108
2182,DF9641,5,1,1015.0,12.25,79.0,6,1108
2183,DF9641,6,1,1015.0,8.5,593.0,6,1108
2184,I16S03,1,1,1368.0,17.5,1002.0,4,1302
2185,I16S03,2,1,1368.0,12.25,896.0,4,1302
2186,I16S03,3,1,1368.0,8.5,32.0,4,1302
2187,I16S03,4,1,1368.0,12.25,60.0,4,1302
2188,A7W97U,1,1,1244.0,30.0,35.0,4,984
2189,A7W97U,2,1,1244.0,17.5,959.0,4,984
2190,A7W97U,3,1,1244.0,12.25,1438.0,4,984
2191,A7W97U,4,1,1244.0,8.5,501.0,4,984
2194,P1SA39,1,0,1323.0,12.25,843.0,2,1585
2195,P1SA39,2,0,1323.0,8.5,334.0,2,1585
2196,7ABC53,1,0,1323.0,8.5,1076.0,1,725
2197,X0Q054,1,1,1354.0,26.0,63.0,5,1885
2198,X0Q054,2,1,1354.0,17.5,645.0,5,1885
2199,X0Q054,3,1,1354.0,12.25,752.0,5,1885
2200,X0Q054,4,1,1354.0,8.46875,17.0,5,1885
2201,X0Q054,5,1,1354.0,12.25,508.0,5,1885
2202,I9TP1H,1,1,72.0,26.0,83.0,4,1316
2203,I9TP1H,2,1,72.0,17.5,727.0,4,1316
2204,I9TP1H,3,1,72.0,12.25,891.0,4,1316
2205,I9TP1H,4,1,72.0,8.5,849.0,4,1316
2206,5110W7,1,1,1280.0,17.5,1045.0,4,502
2207,5110W7,2,1,1280.0,12.25,517.0,4,502
2208,5110W7,3,1,1280.0,8.46875,18.0,4,502
2209,5110W7,4,1,1280.0,12.25,335.0,4,502
2210,I43O3D,1,1,1434.0,17.5,740.0,2,1308
2211,I43O3D,2,1,1434.0,12.25,904.0,2,1308
2212,X29H1P,1,1,1383.0,26.0,62.0,3,1889
2213,X29H1P,2,1,1383.0,17.5,997.0,3,1889
2214,X29H1P,3,1,1383.0,12.25,2249.0,3,1889
2215,WRP3B2,1,1,1312.0,17.5,949.0,2,1880
2216,WRP3B2,2,1,1312.0,12.25,1809.0,2,1880
2217,48K37Q,1,1,1316.0,17.5,620.0,2,446
2218,48K37Q,2,1,1316.0,12.25,1579.0,2,446
2219,8W5HS4,1,1,1060.0,17.5,478.0,2,869
2220,8W5HS4,2,1,1060.0,12.25,1553.0,2,869
2221,5BX0B1,1,1,1389.0,26.0,63.0,5,547
2222,5BX0B1,2,1,1389.0,17.5,1221.0,5,547
2223,5BX0B1,3,1,1389.0,12.25,607.0,5,547
2224,5BX0B1,4,1,1389.0,8.5,18.0,5,547
2225,5BX0B1,5,1,1389.0,12.25,1293.0,5,547
2226,BDYRR9,1,1,1070.0,17.5,616.0,2,1029
2227,BDYRR9,2,1,1070.0,12.25,2115.0,2,1029
2228,0M92II,1,1,1312.0,26.0,50.0,3,67
2229,0M92II,2,1,1312.0,17.5,513.0,3,67
2230,0M92II,3,1,1312.0,12.25,947.0,3,67
2231,8YHB63,1,1,1291.0,30.0,35.0,3,878
2232,8YHB63,2,1,1291.0,17.5,560.0,3,878
2233,8YHB63,3,1,1291.0,12.25,1061.0,3,878
2235,B72273,1,1,1447.0,26.0,39.0,3,1019
2236,B72273,2,1,1447.0,17.5,1002.0,3,1019
2237,B72273,3,1,1447.0,12.25,948.0,3,1019
2238,0WR2J0,1,1,1326.0,17.5,514.0,2,92
2239,0WR2J0,2,1,1326.0,12.25,655.0,2,92
2240,J077VH,1,1,1368.0,17.5,522.0,2,1342
2241,J077VH,2,1,1368.0,12.25,1030.0,2,1342
2242,9518JF,1,1,1384.0,17.5,506.0,2,908
2243,9518JF,2,1,1384.0,12.25,1220.0,2,908
2244,2C0J63,1,1,1604.0,26.0,34.0,3,259
2245,2C0J63,2,1,1604.0,17.5,854.0,3,259
2246,2C0J63,3,1,1604.0,12.25,889.0,3,259
2247,8D537B,1,1,1427.0,26.0,36.0,3,836
2248,8D537B,2,1,1427.0,17.5,672.0,3,836
2249,8D537B,3,1,1427.0,12.25,790.0,3,836
2250,D123M3,1,1,1813.0,26.0,779.0,3,1086
2251,D123M3,2,1,1813.0,17.5,1027.0,3,1086
2252,D123M3,3,1,1813.0,12.25,1217.0,3,1086
2253,E7X3E2,1,1,1795.0,26.0,680.0,3,1141
2254,E7X3E2,2,1,1795.0,17.5,1351.0,3,1141
2255,E7X3E2,3,1,1795.0,12.25,1355.0,3,1141
2256,38N2ZS,1,1,1197.0,17.5,37.0,4,347
2257,38N2ZS,2,1,1197.0,26.0,37.0,4,347
2258,38N2ZS,3,1,1197.0,17.5,661.0,4,347
2259,38N2ZS,4,1,1197.0,12.25,1505.0,4,347
2260,QFS8CI,1,1,2146.0,30.0,43.0,3,1639
2261,QFS8CI,2,1,2146.0,17.5,906.0,3,1639
2262,QFS8CI,3,1,2146.0,12.25,1277.0,3,1639
2268,K4AS5O,1,1,2047.0,36.0,61.0,5,1400
2269,K4AS5O,2,1,2047.0,26.0,814.0,5,1400
2270,K4AS5O,3,1,2047.0,17.5,727.0,5,1400
2271,K4AS5O,4,1,2047.0,12.25,486.0,5,1400
2272,K4AS5O,5,1,2047.0,8.5,475.0,5,1400
2273,X985B5,1,1,1926.0,36.0,73.0,4,1903
2274,X985B5,2,1,1926.0,26.0,925.0,4,1903
2275,X985B5,3,1,1926.0,17.5,1662.0,4,1903
2276,X985B5,4,1,1926.0,12.25,938.0,4,1903
2277,5A0STJ,1,1,1044.0,36.0,60.0,3,543
2278,5A0STJ,2,1,1044.0,17.5,950.0,3,543
2279,5A0STJ,3,1,1044.0,12.25,916.0,3,543
2280,THZ9ZB,1,1,60.0,26.0,426.0,8,1772
2281,THZ9ZB,2,1,60.0,17.5,1381.0,8,1772
2282,THZ9ZB,3,1,60.0,12.25,1544.0,8,1772
2283,THZ9ZB,4,1,60.0,8.5,186.0,8,1772
2284,THZ9ZB,5,1,60.0,8.46875,12.0,8,1772
2285,THZ9ZB,6,1,60.0,8.5,178.0,8,1772
2286,THZ9ZB,7,1,60.0,8.46875,10.0,8,1772
2287,THZ9ZB,8,1,60.0,8.5,60.0,8,1772
2288,B8946O,1,1,60.8,26.0,355.0,6,1023
2289,B8946O,2,1,60.8,17.5,1248.0,6,1023
2290,B8946O,3,1,60.8,12.25,1379.0,6,1023
2291,B8946O,4,1,60.8,8.46875,33.0,6,1023
2292,B8946O,5,1,60.8,12.25,387.0,6,1023
2293,B8946O,6,1,60.8,8.5,947.0,6,1023
2294,8SXV80,1,1,64.0,26.0,419.0,7,859
2295,8SXV80,2,1,64.0,17.5,1247.0,7,859
2296,8SXV80,3,1,64.0,12.25,1405.0,7,859
2297,8SXV80,4,1,64.0,8.46875,9.0,7,859
2298,8SXV80,5,1,64.0,12.25,139.0,7,859
2299,8SXV80,6,1,64.0,8.46875,9.0,7,859
2300,8SXV80,7,1,64.0,12.25,494.0,7,859
2301,45ZYO3,1,1,71.0,26.0,412.0,3,433
2302,45ZYO3,2,1,71.0,17.5,776.0,3,433
2303,45ZYO3,3,1,71.0,12.25,1083.0,3,433
2304,5O1472,1,1,69.0,26.0,605.0,8,566
2305,5O1472,2,1,69.0,17.5,1170.0,8,566
2306,5O1472,3,1,69.0,12.25,957.0,8,566
2307,5O1472,4,1,69.0,8.46875,10.0,8,566
2308,5O1472,5,1,69.0,12.25,7.0,8,566
2309,5O1472,6,1,69.0,8.46875,9.0,8,566
2310,5O1472,7,1,69.0,12.25,540.0,8,566
2311,5O1472,8,1,69.0,8.5,0.0,8,566
2312,87NQ41,1,1,1424.0,36.0,47.0,3,816
2313,87NQ41,2,1,1424.0,17.5,696.0,3,816
2314,87NQ41,3,1,1424.0,12.25,822.0,3,816
2315,9Y3C1K,1,1,1544.0,36.0,51.0,3,971
2316,9Y3C1K,2,1,1544.0,17.5,894.0,3,971
2317,9Y3C1K,3,1,1544.0,12.25,1405.0,3,971
2318,65R752,1,1,1568.0,36.0,48.5,2,615
2319,65R752,2,1,1568.0,26.0,443.5,2,615
2320,8Z06K4,1,1,1566.0,36.0,49.0,5,879
2321,8Z06K4,2,1,1566.0,26.0,1012.0,5,879
2322,8Z06K4,3,1,1566.0,16.0,1298.0,5,879
2323,8Z06K4,4,1,1566.0,12.25,823.0,5,879
2324,8Z06K4,5,1,1566.0,8.5,0.0,5,879
2325,WXNOZ1,2,1,1320.0,17.5,654.0,3,1883
2326,WXNOZ1,3,1,1320.0,12.25,746.0,3,1883
2327,WXNOZ1,4,1,1320.0,8.5,0.0,3,1883
2328,4N2GK8,1,1,151.0,36.0,63.0,1,477
2329,A985I2,1,1,150.0,36.0,63.0,5,991
2330,A985I2,2,1,150.0,26.0,490.0,5,991
2331,A985I2,3,1,150.0,17.5,1505.0,5,991
2332,A985I2,4,1,150.0,12.25,2210.0,5,991
2333,A985I2,5,1,150.0,8.5,1066.0,5,991
2334,3S93B9,1,1,115.0,26.0,68.0,3,383
2335,3S93B9,2,1,115.0,17.5,807.0,3,383
2336,3S93B9,3,1,115.0,12.25,1815.0,3,383
2337,LQPBTA,1,1,109.0,26.0,372.0,3,1459
2338,LQPBTA,2,1,109.0,12.25,1608.0,3,1459
2339,LQPBTA,3,1,109.0,8.5,281.0,3,1459
2340,4617SL,1,1,118.0,26.0,369.0,5,435
2341,4617SL,2,1,118.0,17.5,1196.0,5,435
2342,4617SL,3,1,118.0,12.25,635.0,5,435
2343,4617SL,4,1,118.0,8.46875,54.0,5,435
2344,4617SL,5,1,118.0,12.25,101.0,5,435
2347,42W5HO,1,1,2174.0,36.0,84.0,4,414
2348,42W5HO,2,1,2174.0,26.0,1092.0,4,414
2349,42W5HO,3,1,2174.0,17.5,1722.0,4,414
2350,42W5HO,4,1,2174.0,12.25,341.0,4,414
2351,I014R7,1,1,604.0,26.0,442.0,3,1300
2352,I014R7,2,1,604.0,16.0,1149.0,3,1300
2353,I014R7,3,1,604.0,12.25,833.0,3,1300
2355,849N22,1,1,466.0,17.5,1120.0,1,798
2356,TC8RG8,1,1,466.0,36.0,64.0,3,1766
2357,TC8RG8,2,1,466.0,17.5,783.0,3,1766
2358,TC8RG8,3,1,466.0,12.25,1500.0,3,1766
2366,FG9X27,1,1,360.0,26.0,433.0,4,1196
2367,FG9X27,2,1,360.0,17.5,882.0,4,1196
2368,FG9X27,3,1,360.0,12.25,901.0,4,1196
2369,FG9X27,4,1,360.0,8.5,334.0,4,1196
2383,89T6BW,1,1,1419.0,36.0,49.0,8,828
2384,89T6BW,2,1,1419.0,26.0,466.0,8,828
2385,89T6BW,3,1,1419.0,16.0,1588.0,8,828
2386,89T6BW,4,1,1419.0,17.5,0.0,8,828
2387,89T6BW,5,1,1419.0,14.75,0.0,8,828
2388,89T6BW,6,1,1419.0,17.5,1628.0,8,828
2389,89T6BW,7,1,1419.0,17.5,58.0,8,828
2390,89T6BW,8,1,1419.0,17.5,380.0,8,828
2401,ZCYMHH,1,1,1015.0,26.0,329.0,5,1991
2402,ZCYMHH,2,1,1015.0,14.75,1011.0,5,1991
2403,ZCYMHH,3,1,1015.0,8.5,327.0,5,1991
2404,ZCYMHH,4,1,1015.0,8.46875,61.0,5,1991
2405,ZCYMHH,5,1,1015.0,8.5,187.0,5,1991
2411,YGZ9G5,1,1,1232.0,26.0,454.0,8,1949
2412,YGZ9G5,2,1,1232.0,16.0,655.0,8,1949
2413,YGZ9G5,3,1,1232.0,12.25,192.0,8,1949
2414,YGZ9G5,4,1,1232.0,8.5,41.0,8,1949
2415,YGZ9G5,5,1,1232.0,8.46875,9.0,8,1949
2416,YGZ9G5,6,1,1232.0,8.5,210.0,8,1949
2417,YGZ9G5,7,1,1232.0,8.46875,9.0,8,1949
2418,YGZ9G5,8,1,1232.0,8.5,0.0,8,1949
2419,30ORA0,1,1,0.0,17.5,139.0,3,315
2420,30ORA0,2,1,0.0,12.25,1587.0,3,315
2421,30ORA0,3,1,0.0,8.5,1165.0,3,315
2422,1OI1KK,1,1,0.0,17.5,123.0,3,178
2423,1OI1KK,2,1,0.0,12.25,1585.0,3,178
2424,1OI1KK,3,1,0.0,8.5,1575.0,3,178
2425,2BP90K,1,1,397.0,26.0,472.0,5,258
2426,2BP90K,2,1,397.0,17.5,1417.0,5,258
2427,2BP90K,3,1,397.0,12.25,413.0,5,258
2428,2BP90K,4,1,397.0,8.46875,11.0,5,258
2429,2BP90K,5,1,397.0,12.25,290.0,5,258
2430,075UXF,1,1,728.0,26.0,352.0,5,38
2431,075UXF,2,1,728.0,14.75,1497.0,5,38
2432,075UXF,3,1,728.0,8.5,43.0,5,38
2433,075UXF,4,1,728.0,8.46875,14.0,5,38
2434,075UXF,5,1,728.0,8.5,203.0,5,38
2435,57618K,1,1,721.0,26.0,410.0,7,532
2436,57618K,2,1,721.0,14.75,1105.0,7,532
2437,57618K,3,1,721.0,12.25,427.0,7,532
2438,57618K,4,1,721.0,8.5,15.0,7,532
2439,57618K,5,1,721.0,8.46875,2.0,7,532
2440,57618K,6,1,721.0,12.25,416.0,7,532
2441,57618K,7,1,721.0,8.5,280.0,7,532
2442,5YZH3H,1,1,1026.0,26.0,460.0,7,584
2443,5YZH3H,2,1,1026.0,14.75,991.0,7,584
2444,5YZH3H,3,1,1026.0,12.25,186.0,7,584
2445,5YZH3H,4,1,1026.0,8.46875,60.0,7,584
2446,5YZH3H,5,1,1026.0,12.25,12.0,7,584
2447,5YZH3H,6,1,1026.0,8.46875,10.0,7,584
2448,5YZH3H,7,1,1026.0,12.25,534.0,7,584
2449,54W55W,1,1,977.0,26.0,408.0,5,522
2450,54W55W,2,1,977.0,12.25,1090.0,5,522
2451,54W55W,3,1,977.0,8.5,211.0,5,522
2452,54W55W,4,1,977.0,8.46875,7.0,5,522
2453,54W55W,5,1,977.0,8.5,282.0,5,522
2454,091G7D,1,1,494.0,26.0,669.0,4,47
2455,091G7D,2,1,494.0,17.5,1347.0,4,47
2456,091G7D,3,1,494.0,12.25,2073.0,4,47
2457,091G7D,4,1,494.0,8.5,987.0,4,47
2458,73ER0X,1,1,97.0,26.0,71.0,1,693
2459,8B94ZA,1,1,97.0,26.0,254.0,3,833
2460,8B94ZA,2,1,97.0,12.25,1374.0,3,833
2461,8B94ZA,3,1,97.0,8.5,880.0,3,833
2462,BAXK1E,1,1,96.0,26.0,384.0,7,1026
2463,BAXK1E,2,1,96.0,17.5,1445.0,7,1026
2464,BAXK1E,3,1,96.0,12.25,1081.0,7,1026
2465,BAXK1E,4,1,96.0,8.5,9.0,7,1026
2466,BAXK1E,5,1,96.0,8.46875,29.0,7,1026
2467,BAXK1E,6,1,96.0,8.5,7.0,7,1026
2468,BAXK1E,7,1,96.0,12.25,70.0,7,1026
2469,594XKC,1,1,109.0,36.0,63.0,1,540
2470,SW295W,1,1,110.0,36.0,64.0,4,1744
2471,SW295W,2,1,110.0,26.0,144.0,4,1744
2472,SW295W,3,1,110.0,17.5,970.0,4,1744
2473,SW295W,4,1,110.0,12.25,1885.0,4,1744
2474,IF4765,1,1,137.0,36.0,61.0,4,1323
2475,IF4765,2,1,137.0,17.5,889.0,4,1323
2476,IF4765,3,1,137.0,12.25,1390.0,4,1323
2477,IF4765,4,1,137.0,8.5,0.0,4,1323
2482,912595,1,1,1417.0,42.0,73.0,5,884
2483,912595,2,1,1417.0,28.0,861.0,5,884
2484,912595,3,1,1417.0,17.5,1208.0,5,884
2485,912595,4,1,1417.0,12.25,1058.0,5,884
2486,912595,5,1,1417.0,8.5,371.0,5,884
2487,NND876,1,1,213.0,36.0,52.0,5,1529
2488,NND876,2,1,213.0,26.0,733.0,5,1529
2489,NND876,3,1,213.0,17.5,2000.0,5,1529
2490,NND876,4,1,213.0,12.25,1168.0,5,1529
2491,NND876,5,1,213.0,8.5,463.0,5,1529
2492,9U0DV1,1,1,188.0,36.0,62.0,5,962
2493,9U0DV1,2,1,188.0,26.0,860.0,5,962
2494,9U0DV1,3,1,188.0,17.5,2375.0,5,962
2495,9U0DV1,4,1,188.0,12.25,935.0,5,962
2496,9U0DV1,5,1,188.0,8.5,515.0,5,962
2497,WWZXDK,1,1,813.0,36.0,70.0,1,1882
2520,0W8097,1,1,1169.2,26.0,409.0,6,90
2521,0W8097,2,1,1169.2,14.75,900.0,6,90
2522,0W8097,3,1,1169.2,12.25,247.0,6,90
2523,0W8097,4,1,1169.2,8.5,1.0,6,90
2524,0W8097,5,1,1169.2,8.46875,17.0,6,90
2525,0W8097,6,1,1169.2,12.25,510.0,6,90
2526,5OW046,1,1,1160.0,26.0,412.0,7,568
2527,5OW046,2,1,1160.0,12.25,0.0,7,568
2528,5OW046,3,1,1160.0,14.75,60.0,7,568
2529,5OW046,4,1,1160.0,12.25,840.0,7,568
2530,5OW046,5,1,1160.0,8.5,349.0,7,568
2531,5OW046,6,1,1160.0,8.46875,4.0,7,568
2532,5OW046,7,1,1160.0,8.5,397.0,7,568
2547,UX1IOT,1,1,1325.0,26.0,474.0,5,1809
2548,UX1IOT,2,1,1325.0,14.75,699.0,5,1809
2549,UX1IOT,3,1,1325.0,12.25,822.0,5,1809
2550,UX1IOT,4,1,1325.0,8.5,14.0,5,1809
2551,UX1IOT,5,1,1325.0,12.25,144.0,5,1809
2552,S3S3C8,1,1,1254.0,36.0,74.0,4,1710
2553,S3S3C8,2,1,1254.0,26.0,248.0,4,1710
2554,S3S3C8,3,1,1254.0,12.25,660.0,4,1710
2555,S3S3C8,4,1,1254.0,8.5,560.0,4,1710
2560,E3Y7KY,1,1,91.0,26.0,392.0,4,1134
2561,E3Y7KY,2,1,91.0,17.5,1299.0,4,1134
2562,E3Y7KY,3,1,91.0,12.25,890.0,4,1134
2563,E3Y7KY,4,1,91.0,8.5,501.0,4,1134
2564,DR9696,1,1,474.0,26.0,402.0,5,1118
2565,DR9696,2,1,474.0,14.75,1499.0,5,1118
2566,DR9696,3,1,474.0,8.5,345.0,5,1118
2567,DR9696,4,1,474.0,8.46875,6.0,5,1118
2568,DR9696,5,1,474.0,8.5,146.0,5,1118
2569,638H49,1,1,763.0,26.0,410.0,4,606
2570,638H49,2,1,763.0,14.75,446.0,4,606
2571,638H49,3,1,763.0,12.25,957.0,4,606
2572,638H49,4,1,763.0,8.5,860.0,4,606
2573,7USVMH,1,1,737.0,26.0,403.0,3,764
2574,7USVMH,2,1,737.0,14.75,1471.0,3,764
